annotation_id,view_name,view_type,category,annotation_type,value,x,y,extra,target_element_ids
46,Elevation A,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,Alignment,12330514|8740374
47,Elevation A,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,Alignment,12348538|8740374
48,Elevation A,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,35.00,0.0,0.0,WH_Arial_2.5mm_Transparent,12393827|12348538
49,Elevation C,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,Alignment,12307712|12288422
50,Elevation C,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,Alignment,12307712|12295895
51,Elevation C,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,Alignment,12307712|12295895
52,Elevation C,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,Alignment,12305122|8738348
53,Elevation C,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,Alignment,12305320|8740374
54,Elevation C,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,Alignment,8737634|12305936
55,Elevation C,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,Alignment,12305930|12312528
56,Elevation B,Elevation,Dimensions,Linear Dimension Style,73.86,0.0,0.0,Linear Dimension Style,12350579|12350580
57,Elevation B,Elevation,Dimensions,Linear Dimension Style,73.86,0.0,0.0,Linear Dimension Style,12350578|12350579
58,Elevation B,Elevation,Dimensions,Linear Dimension Style,127.94,0.0,0.0,Linear Dimension Style,12350578|12350579
59,Elevation B,Elevation,Dimensions,Linear Dimension Style,73.86,0.0,0.0,Linear Dimension Style,12350590|12350591
60,Elevation B,Elevation,Dimensions,Linear Dimension Style,73.86,0.0,0.0,Linear Dimension Style,12350589|12350590
61,Elevation B,Elevation,Dimensions,Linear Dimension Style,127.94,0.0,0.0,Linear Dimension Style,12350589|12350590
62,Elevation B,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,WH_Arial_2.5mm_Transparent,12289278|12290956|2446354|12308551|12289278
63,Elevation B,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,Alignment,12308795|8741280
64,Elevation B,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,Alignment,12308660|12308795
65,Elevation B,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,Alignment,12308795|12288422
66,Elevation B,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,Alignment,12290956|12308795
67,Elevation D,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,Alignment,12312211|12295895
68,Elevation D,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,Alignment,12289278|12312211
69,Elevation D,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,Alignment,12312211|12295895
70,Elevation D,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,Alignment,12312063|12289278
71,Elevation D,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,Alignment,12310910|12312063
72,Elevation D,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,Alignment,12312063|12290956
73,Elevation D,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,Alignment,12351555|12312682
74,Elevation D,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,Alignment,12351560|12340437
75,Elevation D,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,Alignment,12351570|12340631
76,Elevation D,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,Alignment,8737634|12311023
77,Elevation D,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,Alignment,12310650|10069319
78,Elevation D,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,Alignment,12333903|12311143
79,Elevation D,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,Alignment,12351715|10069319
80,Elevation D,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,Alignment,12351715|10069319
81,Elevation D,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,Alignment,12310480|12289613
82,Elevation D,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,Alignment,12310554|12289613
83,Elevation D,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,7880.32,0.0,0.0,WH_Arial_2.5mm_Transparent,12289278|8738378
84,Elevation D,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,WH_Arial_2.5mm_Transparent,12289278|12289278|8738378
85,Elevation D,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,WH_Arial_2.5mm_Transparent,12295895|12312211|12289613|12289278
86,Elevation A,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,2980.00,0.0,0.0,WH_Arial_2.5mm_Transparent,12289278|12362149
87,Elevation A,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,3040.00,0.0,0.0,WH_Arial_2.5mm_Transparent,8738378|12362149
88,Elevation A,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,Alignment,12304560|10069319
89,Elevation A,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,Alignment,12304654|12289613
90,Elevation A,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,Alignment,12304444|8738348
91,Elevation C,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,WH_Arial_2.5mm_Transparent,12362149|12362149|2446422
92,Elevation C,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,7880.32,0.0,0.0,WH_Arial_2.5mm_Transparent,8738378|12288422
93,Elevation C,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,Alignment,12305226|12289613
94,Elevation C,Elevation,Dimensions,WH_Arial_2.3mm_Transparent,,0.0,0.0,WH_Arial_2.3mm_Transparent,12289613|12367219|12402799|12402799
95,Elevation C,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,Alignment,12307983|12305945
96,Elevation C,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,Alignment,12331386|12312682
97,Elevation C,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,Alignment,12367036|12340631
98,Elevation C,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,Alignment,12367219|8738348
99,Elevation C,Elevation,Dimensions,Linear Dimension Style,440.00,0.0,0.0,Linear Dimension Style,12367229|12367230
100,Elevation C,Elevation,Dimensions,Linear Dimension Style,1940.00,0.0,0.0,Linear Dimension Style,12367229|12367229
101,Elevation C,Elevation,Dimensions,Linear Dimension Style,1200.00,0.0,0.0,Linear Dimension Style,12367245|12367246
102,Elevation C,Elevation,Dimensions,Linear Dimension Style,1166.73,0.0,0.0,Linear Dimension Style,12367244|12367250
103,Elevation C,Elevation,Dimensions,Linear Dimension Style,940.00,0.0,0.0,Linear Dimension Style,12367250|12367250
104,Elevation C,Elevation,Dimensions,Linear Dimension Style,26.41,0.0,0.0,Linear Dimension Style,12367251|12367245
105,Elevation C,Elevation,Dimensions,Linear Dimension Style,480.00,0.0,0.0,Linear Dimension Style,12367252|12367250
106,Elevation C,Elevation,Dimensions,Linear Dimension Style,460.00,0.0,0.0,Linear Dimension Style,12367245|12367245
107,Elevation C,Elevation,Dimensions,Linear Dimension Style,960.00,0.0,0.0,Linear Dimension Style,12367305|12367306
108,Elevation C,Elevation,Dimensions,Linear Dimension Style,500.00,0.0,0.0,Linear Dimension Style,12367305|12367305
109,Elevation C,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,Alignment,12307712|12305122
110,Elevation A,Elevation,Dimensions,Linear Dimension Style,400.00,0.0,0.0,Linear Dimension Style,12368436|12368437
111,Elevation A,Elevation,Dimensions,Linear Dimension Style,1840.00,0.0,0.0,Linear Dimension Style,12368436|12368436
112,Elevation A,Elevation,Dimensions,Linear Dimension Style,1260.00,0.0,0.0,Linear Dimension Style,12368452|12368453
113,Elevation A,Elevation,Dimensions,Linear Dimension Style,540.00,0.0,0.0,Linear Dimension Style,12368452|12368452
114,Elevation B,Elevation,Dimensions,Linear Dimension Style,520.00,0.0,0.0,Linear Dimension Style,12368479|12368480
115,Elevation B,Elevation,Dimensions,Linear Dimension Style,1880.00,0.0,0.0,Linear Dimension Style,12368479|12368479
116,Elevation B,Elevation,Dimensions,Linear Dimension Style,1057.52,0.0,0.0,Linear Dimension Style,12368498|12368499
117,Elevation B,Elevation,Dimensions,Linear Dimension Style,540.00,0.0,0.0,Linear Dimension Style,12368498|12368498
118,Elevation D,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,Alignment,12312211|12310446
119,Elevation D,Elevation,Dimensions,Linear Dimension Style,420.00,0.0,0.0,Linear Dimension Style,12368735|12368736
120,Elevation D,Elevation,Dimensions,Linear Dimension Style,1880.00,0.0,0.0,Linear Dimension Style,12368735|12368735
121,Elevation D,Elevation,Dimensions,Linear Dimension Style,1000.00,0.0,0.0,Linear Dimension Style,12368752|12368753
122,Elevation D,Elevation,Dimensions,Linear Dimension Style,600.00,0.0,0.0,Linear Dimension Style,12368752|12368752
123,Elevation D,Elevation,Dimensions,Linear Dimension Style,360.00,0.0,0.0,Linear Dimension Style,12368813|12368814
124,Elevation D,Elevation,Dimensions,Linear Dimension Style,300.00,0.0,0.0,Linear Dimension Style,12368813|12368813
125,Elevation D,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,Alignment,12289613|12310451
126,Elevation D,Elevation,Dimensions,Linear Dimension Style,980.00,0.0,0.0,Linear Dimension Style,12369542|12369543
127,Elevation D,Elevation,Dimensions,Linear Dimension Style,500.00,0.0,0.0,Linear Dimension Style,12369542|12369542
128,Elevation D,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,Alignment,12312063|12312682
129,Elevation D,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,Alignment,12354815|12310870
130,Elevation D,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,Alignment,8737634|12310677
131,Elevation D,Elevation,Dimensions,Linear Dimension Style,2020.00,0.0,0.0,Linear Dimension Style,12370057|12370058
132,Elevation D,Elevation,Dimensions,Linear Dimension Style,480.00,0.0,0.0,Linear Dimension Style,12370057|12370057
133,Elevation A,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,Alignment,10069319|12348543
134,Elevation A,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,Alignment,10069319|12393827
135,Elevation A,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,Alignment,12311889|12292771
136,Elevation C,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,Alignment,12349803|12340437
137,Elevation C,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,Alignment,12305408|12295089
138,Elevation C,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,Alignment,12305408|8741280
139,Elevation C,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,WH_Arial_2.5mm_Transparent,2446354|12305408|12305930
140,Elevation D,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,Alignment,12309848|12289278
141,Elevation D,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,Alignment,12309848|12290956
142,Elevation B,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,Alignment,12308777|12312682
143,Elevation B,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,Alignment,12308551|8738348
144,Elevation B,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,Alignment,12396614|12295895
145,Elevation B,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,Alignment,12288422|12396711
146,Elevation B,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,Alignment,12396814|12290956
147,Elevation B,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,Alignment,12396614|8738348
148,Elevation B,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,Alignment,12396661|8738348
149,Elevation B,Elevation,Dimensions,Linear Dimension Style,1200.00,0.0,0.0,Linear Dimension Style,12368521|12368522
150,Elevation B,Elevation,Dimensions,Linear Dimension Style,1432.48,0.0,0.0,Linear Dimension Style,12368522|12368528
151,Elevation B,Elevation,Dimensions,Linear Dimension Style,920.00,0.0,0.0,Linear Dimension Style,12368527|12368528
152,Elevation B,Elevation,Dimensions,Linear Dimension Style,1040.19,0.0,0.0,Linear Dimension Style,12368528|12396979
153,Elevation B,Elevation,Dimensions,Linear Dimension Style,1220.00,0.0,0.0,Linear Dimension Style,12396978|12396979
154,Elevation B,Elevation,Dimensions,Linear Dimension Style,16.63,0.0,0.0,Linear Dimension Style,12368522|12396979
155,Elevation B,Elevation,Dimensions,Linear Dimension Style,23.37,0.0,0.0,Linear Dimension Style,12396978|12368529
156,Elevation B,Elevation,Dimensions,Linear Dimension Style,440.00,0.0,0.0,Linear Dimension Style,12396979|12396977
157,Elevation B,Elevation,Dimensions,Linear Dimension Style,440.00,0.0,0.0,Linear Dimension Style,12368528|12368529
158,Elevation B,Elevation,Dimensions,Linear Dimension Style,480.00,0.0,0.0,Linear Dimension Style,12368522|12368523
159,Elevation C,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,Alignment,12306205|12288422
160,Elevation A,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,Alignment,12304654|8741280
161,Elevation A,Elevation,Dimensions,Linear Dimension Style,1240.00,0.0,0.0,Linear Dimension Style,12399543|12399544
162,Elevation A,Elevation,Dimensions,Linear Dimension Style,520.00,0.0,0.0,Linear Dimension Style,12399543|12399543
163,Elevation C,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,WH_Arial_2.5mm_Transparent,8738378|8738378|12362149
164,Elevation C,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,140.00,0.0,0.0,WH_Arial_2.5mm_Transparent,8738378|8738378
165,Elevation C,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,Alignment,12295089|12305533
166,Elevation A,Elevation,Dimensions,WH_Arial_2.3mm_Transparent,,0.0,0.0,WH_Arial_2.3mm_Transparent,12289278|12412710|12401577|12401577
167,Elevation C,Elevation,Dimensions,WH_Arial_2.3mm_Transparent,,0.0,0.0,WH_Arial_2.3mm_Transparent,12402799|12402799|12416306
168,Elevation C,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,Alignment,12402799|12403585
169,Elevation C,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,WH_Arial_2.5mm_Transparent,8738378|12362149|12288422
170,Elevation A,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,WH_Arial_2.5mm_Transparent,12311889|8738378|8738378
171,Elevation D,Elevation,Dimensions,Linear Dimension Style,2520.00,0.0,0.0,Linear Dimension Style,12410499|12410500
172,Elevation D,Elevation,Dimensions,Linear Dimension Style,660.00,0.0,0.0,Linear Dimension Style,12410499|12410499
173,Elevation A,Elevation,Dimensions,Linear Dimension Style,920.00,0.0,0.0,Linear Dimension Style,12410574|12410575
174,Elevation A,Elevation,Dimensions,Linear Dimension Style,1500.00,0.0,0.0,Linear Dimension Style,12410574|12410574
175,Elevation C,Elevation,Dimensions,Linear Dimension Style,815.00,0.0,0.0,Linear Dimension Style,12410654|12410655
176,Elevation C,Elevation,Dimensions,Linear Dimension Style,1270.00,0.0,0.0,Linear Dimension Style,12410654|12410654
177,Elevation D,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,WH_Arial_2.5mm_Transparent,12289278|12414677|12414415|2446354
178,Elevation D,Elevation,Dimensions,Linear Dimension Style,1360.00,0.0,0.0,Linear Dimension Style,12414762|12414763
179,Elevation D,Elevation,Dimensions,Linear Dimension Style,1723.40,0.0,0.0,Linear Dimension Style,12414762|12414762
180,Elevation D,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,0.00,0.0,0.0,WH_Arial_2.5mm_Transparent,12310554|12414415
181,Elevation D,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,10.00,0.0,0.0,WH_Arial_2.5mm_Transparent,12414677|12310480
182,Elevation C,Elevation,Dimensions,Linear Dimension Style,150.00,0.0,0.0,Linear Dimension Style,12416173|12416174
183,Elevation C,Elevation,Dimensions,Linear Dimension Style,150.00,0.0,0.0,Linear Dimension Style,12416173|12416173
184,Elevation A,Elevation,Dimensions,Linear Dimension Style,180.00,0.0,0.0,Linear Dimension Style,12402643|12402644
185,Elevation A,Elevation,Dimensions,Linear Dimension Style,400.00,0.0,0.0,Linear Dimension Style,12402643|12402643
186,Elevation A,Elevation,Dimensions,Linear Dimension Style,429.66,0.0,0.0,Linear Dimension Style,12402787|12402788
187,Elevation A,Elevation,Dimensions,Linear Dimension Style,756.37,0.0,0.0,Linear Dimension Style,12402787|12402787
188,Elevation A,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,100.00,0.0,0.0,WH_Arial_2.5mm_Transparent,12401577|12412710
189,Elevation A,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,400.00,0.0,0.0,WH_Arial_2.5mm_Transparent,12401577|12401577
190,Elevation C,Elevation,Dimensions,Linear Dimension Style,150.00,0.0,0.0,Linear Dimension Style,12403585|12403585
191,Elevation C,Elevation,Dimensions,Linear Dimension Style,650.00,0.0,0.0,Linear Dimension Style,12403587|12403585
192,Elevation C,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,WH_Arial_2.5mm_Transparent,12402799|12416306|12416306|12402799
193,Elevation C,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,150.00,0.0,0.0,WH_Arial_2.5mm_Transparent,12416306|12416306
194,Elevation C,Elevation,Dimensions,Linear Dimension Style,1080.00,0.0,0.0,Linear Dimension Style,12403624|12403625
195,Elevation C,Elevation,Dimensions,Linear Dimension Style,866.08,0.0,0.0,Linear Dimension Style,12403624|12403624
196,Elevation D,Elevation,Dimensions,Linear Dimension Style,400.00,0.0,0.0,Linear Dimension Style,12417935|12417936
197,Elevation D,Elevation,Dimensions,Linear Dimension Style,300.00,0.0,0.0,Linear Dimension Style,12417934|12417936
198,Elevation D,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,WH_Arial_2.5mm_Transparent,12417821|12417821|12289278
199,Elevation D,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,WH_Arial_2.5mm_Transparent,12417821|12417821|2446354
200,Elevation D,Elevation,Dimensions,Linear Dimension Style,705.97,0.0,0.0,Linear Dimension Style,12418049|12418050
201,Elevation D,Elevation,Dimensions,Linear Dimension Style,580.42,0.0,0.0,Linear Dimension Style,12418049|12418049
202,Elevation C,Elevation,Dimensions,Linear Dimension Style,1317.32,0.0,0.0,Linear Dimension Style,12365415|12365416
203,Elevation C,Elevation,Dimensions,Linear Dimension Style,2844.30,0.0,0.0,Linear Dimension Style,12365415|12365415
204,Elevation D,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,Alignment,12417927|12289278
205,Elevation D,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0.0,0.0,Alignment,12417927|12289278
206,Elevation D,Elevation,Dimensions,Linear Dimension Style,300.00,0.0,0.0,Linear Dimension Style,12424027|12424029
207,Elevation D,Elevation,Dimensions,Linear Dimension Style,790.67,0.0,0.0,Linear Dimension Style,12423911|12423911
208,Elevation D,Elevation,Dimensions,Linear Dimension Style,400.96,0.0,0.0,Linear Dimension Style,12424028|12423914
209,Elevation D,Elevation,Dimensions,Linear Dimension Style,740.00,0.0,0.0,Linear Dimension Style,12423913|12423911
210,Elevation C,Elevation,Dimensions,Linear Dimension Style,4260.00,0.0,0.0,Linear Dimension Style,12424913|12424914
211,Elevation C,Elevation,Dimensions,Linear Dimension Style,260.00,0.0,0.0,Linear Dimension Style,12424913|12424913
212,Elevation A,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,60.00,0.0,0.0,WH_Arial_2.5mm_Transparent,8738378|12289278
213,Elevation A,Elevation,Dimensions,Linear Dimension Style,460.00,0.0,0.0,Linear Dimension Style,12426216|12426217
214,Elevation A,Elevation,Dimensions,Linear Dimension Style,657.69,0.0,0.0,Linear Dimension Style,12426215|12426221
215,Elevation A,Elevation,Dimensions,Linear Dimension Style,340.00,0.0,0.0,Linear Dimension Style,12426221|12426221
