annotation_id,element_id,view_name,view_type,category,annotation_type,value,x,y,extra,target_element_ids
67,12331651,Elevation C,Elevation,TextNotes,text_note,130mm THK  RC SLAB ,0,-62.70351421290631,WH_Arial_2.0mm_Transparent,
68,12331973,Elevation B,Elevation,TextNotes,text_note,130mm THK  RC SLAB ,17.27281765162849,0,WH_Arial_2.0mm_Transparent,
69,12333351,Elevation D,Elevation,TextNotes,text_note,130mm THK RC SLAB ,0,-65.59979693130822,WH_Arial_2.0mm_Transparent,
70,12352319,Elevation D,Elevation,TextNotes,text_note,195mm THK RC SLAB ,0,-73.25460948067656,WH_Arial_2.0mm_Transparent,
71,12352328,Elevation D,Elevation,TextNotes,text_note,140~125mm THK  RC SLAB ,0,-79.33074972278649,WH_Arial_2.0mm_Transparent,
72,12354412,Elevation A,Elevation,TextNotes,text_note,75mm THK. ROOF SLAB ,16.905577777907332,0,WH_Arial_2.0mm_Transparent,
73,12354479,Elevation B,Elevation,TextNotes,text_note,75mm THK. ROOF SLAB ,16.616649672625865,0,WH_Arial_2.0mm_Transparent,
74,12367157,Elevation C,Elevation,TextNotes,text_note,160mm THK  RC SLAB ,0,-74.629367231279,WH_Arial_2.0mm_Transparent,
75,12395517,Elevation C,Elevation,TextNotes,text_note,245mm THK  RC SLAB ,0,-72.13592891106899,WH_Arial_2.0mm_Transparent,
76,12410992,Elevation C,Elevation,TextNotes,text_note,M&E WALL OPENING ,0,-66.18832004038069,WH_Arial_2.0mm_Transparent,
77,12410998,Elevation A,Elevation,TextNotes,text_note,M&E WALL OPENING ,15.94469690214723,0,WH_Arial_2.0mm_Transparent,
