id,category,family,type,level_id,host_id,min_x,min_y,min_z,max_x,max_y,max_z,cx,cy,cz,length,height,thickness,area,width,depth,dir_x,dir_y,dir_z,room_name,room_number,level_elevation
2446354,Levels,Level,WH_Project level,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,408.05446194225726
2446422,Levels,Level,WH_Project level,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,418.96325459317586
7742895,Levels,Level,WH_Project level,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,397.1456692913386
7949054,Levels,Level,WH_Project level,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,429.8720472440945
8170109,Rooms,UnknownFamily,UnknownType,7949054,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Room 1,1,0
8628934,Levels,Level,WH_Project level,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,440.7808398950132
8737439,Walls,Basic Wall,S(100)=100RC_NLBW_PPVC,-1,-1,13.763420267499669,-121.3246473064897,450.3280839895013,18.356596134152788,-120.99656331698837,460.2362204724409,16.06000820082623,-121.16060531173903,455.28215223097106,4.5931758666531195,9.908136482939597,0.32808398950131235,0,0,0,1,0,0,,,0
8737719,Floors,Floor,S(130)=130RC_PPVC,2446354,-1,9.662368034102816,-145.06111730056045,450.1804461942257,17.99570253620139,-123.49000163719806,450.60695538057746,13.829035285152102,-134.27555946887927,450.3937007874016,0,0,0,130.66414122721005,0,0,0,0,0,,,0
8738876,Structural Framing,S_BEAM_PPVC,200(W)x295(D),-1,-1,10.023260422554321,-145.7172852795631,449.6391076115485,17.99570370496652,-145.0611173005604,450.6069553805774,14.00948206376042,-145.38920129006175,450.12303149606294,7.972443282412199,0,0,0,0,0,0,0,0,,,0
8738990,Floors,Floor,S(75)=75RC_PPVC,2446422,-1,9.36709478108221,-144.8974829053776,460.236220472441,18.651871711548665,-120.99656331698834,460.482283464567,14.009483246315437,-132.94702311118297,460.359251968504,0,0,0,192.0672183526433,0,0,0,0,0,,,0
9338590,Walls,Basic Wall,S(200)=200RC_NLBW_PPVC,-1,-1,13.107252288497008,-124.40863680780201,450.6069553805774,13.763420267499633,-123.49000163719832,460.236220472441,13.43533627799832,-123.94931922250016,455.42158792650923,0.918635170603693,9.629265091863601,0.6561679790026247,0,0,0,0,-1,0,,,0
10693233,Levels,Level,WH_Project level,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,350.39370078740154
10693547,Levels,Level,WH_Project level,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,336.04002624671915
