id,category,family,type,level_id,host_id,min_x,min_y,min_z,max_x,max_y,max_z,cx,cy,cz,length,height,thickness,area,width,depth,dir_x,dir_y,dir_z,room_name,room_number,level_elevation
2446354,Levels,Level,WH_Project level,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,408.05446194225726
2446422,Levels,Level,WH_Project level,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,418.96325459317586
7742895,Levels,Level,WH_Project level,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,397.1456692913386
7949054,Levels,Level,WH_Project level,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,429.8720472440945
8170109,Rooms,UnknownFamily,UnknownType,7949054,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Room 1,1,0
8628934,Levels,Level,WH_Project level,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,440.7808398950132
8737681,Floors,Floor,S(195)=195RC_PPVC,2446354,-1,86.77849315021221,-74.76912254990471,449.8031496062992,93.02851213101681,-68.02700226084146,450.4429133858268,89.9035026406145,-71.39806240537308,450.123031496063,0,0,0,34.27165603917843,0,0,0,0,0,,,0
8738536,Structural Framing,S_BEAM_PPVC_Top Recess (L),250(W)x295/245(D),-1,-1,81.52916829899615,-68.02700226251893,449.6391076115486,94.25882709164708,-67.20679228876566,450.60695538057746,87.89399769532162,-67.61689727564229,450.12303149606305,12.729658792650227,0,0,0,0,0,0,0,0,,,0
8738609,Floors,Floor,S(75)=75RC_PPVC,2446422,-1,81.5291682989955,-77.32817766801485,460.2362204724409,93.96355150109503,-67.20679228876566,460.4822834645669,87.74635990004526,-72.26748497839026,460.3592519685039,0,0,0,116.93824632745812,0,0,0,0,0,,,0
8740455,Floors,Floor,S(135)=135RC_PPVC,2446354,-1,82.18533627799927,-76.67200968901237,450.1640419947507,87.51670110739443,-68.02700226084146,450.60695538057746,84.85101869269684,-72.34950597492691,450.38549868766404,0,0,0,41.469737316968164,0,0,0,0,0,,,0
8803266,Floors,Floor,S(160)=160RC_PPVC,2446354,-1,89.87891162168812,-76.6720096890124,449.8031496062992,93.96355150109554,-72.9821122421089,450.3280839895013,91.92123156139183,-74.82706096556065,450.06561679790025,0,0,0,13.811369964235903,0,0,0,0,0,,,0
8804027,Structural Framing,S_BEAM_PPVC,200(W)x295(D),-1,-1,81.52916829899662,-77.3281776680151,449.6391076115486,82.18533627799928,-67.20679228876566,450.60695538057746,81.85725228849796,-72.26748497839037,450.12303149606305,10.121385379249443,0,0,0,0,0,0,0,0,,,0
10693233,Levels,Level,WH_Project level,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,350.39370078740154
