src,dst,type
11598046,11890068,adjacent
11598046,11890462,adjacent
11598556,11726505,adjacent
11598556,11739345,adjacent
11599001,11726514,adjacent
11599001,11739424,adjacent
11599001,11772587,adjacent
11599001,11890068,adjacent
11599001,11890462,adjacent
11599900,11600597,adjacent
11599900,11772587,adjacent
11599900,11889194,adjacent
11599900,11890766,adjacent
11600597,11772587,adjacent
11600597,11889194,adjacent
11600597,11890766,adjacent
11601063,11704924,adjacent
11601308,11704933,adjacent
11601321,11704941,adjacent
11601333,11704949,adjacent
11601345,11704957,adjacent
11602787,11718679,adjacent
11657859,11710071,adjacent
11668030,11772587,adjacent
11668030,11878953,adjacent
11668030,11879762,adjacent
11668030,11890068,adjacent
11678708,11715265,adjacent
11710071,11846075,adjacent
11710071,11846357,adjacent
11710071,11848264,adjacent
11710071,11848567,adjacent
11719396,11728428,adjacent
11725372,11739049,adjacent
11725669,11739028,adjacent
11725755,11739007,adjacent
11725789,11738846,adjacent
11725789,11804353,adjacent
11726129,11739095,adjacent
11726440,11739327,adjacent
11726505,11739345,adjacent
11726514,11739424,adjacent
11726514,11772587,adjacent
11726514,11890068,adjacent
11726514,11890462,adjacent
11728428,11772587,adjacent
11728428,11850392,adjacent
11728428,11875397,adjacent
11728428,11875884,adjacent
11728428,11876144,adjacent
11728428,11877163,adjacent
11728428,11879762,adjacent
11728428,11890068,adjacent
11738532,11738572,adjacent
11738846,11804353,adjacent
11739424,11772587,adjacent
11739424,11890068,adjacent
11739424,11890462,adjacent
11749503,11749910,adjacent
11749503,11767738,adjacent
11768949,11770258,adjacent
11768949,11770369,adjacent
11772587,11792612,adjacent
11772587,11820565,adjacent
11772587,11831180,adjacent
11772587,11875884,adjacent
11772587,11877163,adjacent
11772587,11878953,adjacent
11772587,11879762,adjacent
11772587,11880041,adjacent
11772587,11889194,adjacent
11772587,11890068,adjacent
11772587,11890462,adjacent
11772587,11890766,adjacent
11792612,11889194,adjacent
11792612,11890068,adjacent
11820565,11831180,adjacent
11820565,11880041,adjacent
11820565,11887100,adjacent
11820565,11889194,adjacent
11831180,11878953,adjacent
11831180,11880041,adjacent
11831180,11889194,adjacent
11846075,11846357,adjacent
11846075,11848264,adjacent
11846075,11848567,adjacent
11846357,11848264,adjacent
11846357,11848567,adjacent
11848264,11848567,adjacent
11850392,11875397,adjacent
11850392,11876144,adjacent
11875397,11875884,adjacent
11875884,11877163,adjacent
11875884,11890068,adjacent
11876144,11890068,adjacent
11877163,11890068,adjacent
11878953,11880041,adjacent
11878953,11889194,adjacent
11879762,11890068,adjacent
11880041,11889194,adjacent
11887100,11889194,adjacent
11889194,11890766,adjacent
11890068,11890462,adjacent
