src,dst,type
12297782,12297897,adjacent
12297782,12297907,adjacent
12297792,12297897,adjacent
12297792,12392203,adjacent
12297792,12395739,adjacent
12297800,12297816,adjacent
12297800,12297868,adjacent
12297800,12297890,adjacent
12297800,12297907,adjacent
12297800,12297919,adjacent
12297800,12297921,adjacent
12297800,12297922,adjacent
12297800,12297924,adjacent
12297800,12297925,adjacent
12297800,12297926,adjacent
12297800,12297927,adjacent
12297800,12376512,adjacent
12297800,12378632,adjacent
12297800,12403661,adjacent
12297800,12404737,adjacent
12297800,12404944,adjacent
12297800,12405338,adjacent
12297816,12355299,adjacent
12297816,12376512,adjacent
12297816,12378632,adjacent
12297816,12403661,adjacent
12297816,12404737,adjacent
12297816,12404944,adjacent
12297816,12405338,adjacent
12297845,12355299,adjacent
12297845,12355550,adjacent
12297847,12355299,adjacent
12297847,12355559,adjacent
12297848,12355299,adjacent
12297848,12355569,adjacent
12297849,12355299,adjacent
12297849,12355577,adjacent
12297850,12355299,adjacent
12297850,12355585,adjacent
12297851,12355299,adjacent
12297851,12355593,adjacent
12297853,12355299,adjacent
12297853,12355601,adjacent
12297854,12355299,adjacent
12297854,12355609,adjacent
12297855,12355299,adjacent
12297855,12355617,adjacent
12297863,12297884,adjacent
12297864,12297889,adjacent
12297866,12297887,adjacent
12297867,12297888,adjacent
12297868,12297890,adjacent
12297868,12297927,adjacent
12297881,12298548,adjacent
12297881,12298549,adjacent
12297882,12298538,adjacent
12297882,12298539,adjacent
12297890,12297927,adjacent
12297919,12297926,adjacent
12297921,12297925,adjacent
12297922,12297924,adjacent
12298525,12298527,adjacent
12298538,12298539,adjacent
12298548,12298549,adjacent
12298558,12298559,adjacent
12298706,12298707,adjacent
12298966,12343777,adjacent
12298966,12355299,adjacent
12298966,12391893,adjacent
12298966,12401127,adjacent
