id,category,family,type,level_id,host_id,min_x,min_y,min_z,max_x,max_y,max_z,cx,cy,cz,length,height,thickness,area,width,depth,dir_x,dir_y,dir_z,room_name,room_number,level_elevation
2446354,Levels,Level,WH_Project level,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,408.05446194225726
2446422,Levels,Level,WH_Project level,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,418.96325459317586
7742895,Levels,Level,WH_Project level,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,397.1456692913386
7949054,Levels,Level,WH_Project level,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,429.8720472440945
8170109,Rooms,UnknownFamily,UnknownType,7949054,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Room 1,1,0
8628934,Levels,Level,WH_Project level,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,440.7808398950132
8737730,Floors,Floor,S(220)=220RC_PPVC,2446354,-1,19.70173958780909,-154.7888075892744,449.6391076115486,28.855282894896668,-147.66938501709598,450.3608923884515,24.27851124135288,-151.2290963031852,450,0,0,0,65.16794283589114,0,0,0,0,0,,,0
8738860,Structural Framing,S_BEAM_PPVC,300(W)x295(D),-1,-1,19.01276320985651,-147.669385017096,449.6391076115486,29.511450873899108,-146.6851330485918,450.60695538057746,24.262107041877808,-147.1772590328439,450.12303149606305,10.498687664042597,0,0,0,0,0,0,0,0,,,0
8738862,Structural Framing,S_BEAM_PPVC,200(W)x295(D),-1,-1,29.183366884397852,-147.66775457115392,449.6391076115486,29.839534863400498,-123.61921808871857,450.60695538057746,29.511450873899175,-135.64348632993625,450.12303149606305,24.048536482435352,0,0,0,0,0,0,0,0,,,0
8738864,Structural Framing,S_BEAM_PPVC,200(W)x295(D),-1,-1,18.717487619305267,-147.66938501709578,449.6391076115486,19.37365559830791,-124.27621126469798,450.60695538057746,19.04557160880659,-135.97279814089688,450.12303149606305,23.3931737523978,0,0,0,0,0,0,0,0,,,0
8738866,Structural Framing,S_BEAM_PPVC,200(W)x295(D),-1,-1,18.717487619305274,-124.27701651366328,449.6391076115486,29.511450873899168,-123.62084853466061,450.60695538057746,24.11446924660222,-123.94893252416195,450.12303149606305,10.793963254593894,0,0,0,0,0,0,0,0,,,0
8738932,Floors,Floor,S(130)=130RC_PPVC,2446354,-1,19.37365559830791,-146.68513304859206,450.18044619422574,29.18336688439786,-124.2766039151751,450.60695538057746,24.278511241352884,-135.4808684818836,450.3937007874016,0,0,0,219.81707922106534,0,0,0,0,0,,,0
8739155,Floors,Floor,S(75)=75RC_PPVC,2446422,-1,18.717487619305388,-147.70219341604613,460.23622047244095,29.839534863400495,-123.62084853466082,460.48228346456693,24.27851124135294,-135.66152097535348,460.35925196850394,0,0,0,256.822462634234,0,0,0,0,0,,,0
