id,category,family,type,level_id,host_id,min_x,min_y,min_z,max_x,max_y,max_z,cx,cy,cz,length,height,thickness,area,width,depth,dir_x,dir_y,dir_z,room_name,room_number,level_elevation
2446354,Levels,Level,WH_Project level,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,408.05446194225726
2446422,Levels,Level,WH_Project level,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,418.96325459317586
7742895,Levels,Level,WH_Project level,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,397.1456692913386
7949054,Levels,Level,WH_Project level,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,429.8720472440945
8170109,Rooms,UnknownFamily,UnknownType,7949054,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Room 1,1,0
8628934,Levels,Level,WH_Project level,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,440.7808398950132
9417580,Floors,Floor,S(130)=130RC_PPVC,2446354,-1,80.72534142180328,-146.68554286376946,450.18044619422574,90.53507381080793,-126.9348866957909,450.60695538057746,85.6302076163056,-136.81021477978018,450.3937007874016,0,0,0,193.74865151510073,0,0,0,0,0,,,0
9417610,Floors,Floor,S(220)=220RC_PPVC,2446354,-1,81.05342541130445,-154.78880758927443,449.6391076115486,90.20698982130584,-147.66979483227314,450.3608857785293,85.63020761630514,-151.22930121077377,449.99999669503893,0,0,0,65.1643418068304,0,0,0,0,0,,,0
9417663,Structural Framing,S_BEAM_PPVC,300(W)x295(D),-1,-1,80.06919457479597,-147.66979483227342,449.6391076115486,91.19124178981016,-146.6855428637692,450.60695538057746,85.63021818230307,-147.1776688480213,450.12303149606305,11.122047215014188,0,0,0,0,0,0,0,0,,,0
9417665,Structural Framing,S_BEAM_PPVC,200(W)x295(D),-1,-1,80.06917344280063,-147.1940730474966,449.6391076115486,80.72534142180407,-126.27871871678789,450.60695538057746,80.39725743230235,-136.73639588214223,450.12303149606305,20.915354330707988,0,0,0,0,0,0,0,0,,,0
9417667,Structural Framing,S_BEAM_PPVC,200(W)x295(D),-1,-1,80.06919457479674,-126.93488669579098,449.6391076115486,91.19124178981055,-126.27871871678825,450.60695538057746,85.63021818230365,-126.60680270628961,450.12303149606305,11.1220472150138,0,0,0,0,0,0,0,0,,,0
9417699,Floors,Floor,S(75)=75RC_PPVC,2446422,-1,80.06917344279843,-147.70272660845936,460.2362204724409,91.19124178981026,-126.27871871678819,460.4822834645669,85.63020761630435,-136.99072266262377,460.3592519685039,0,0,0,225.94455203137804,0,0,0,0,0,,,0
