annotation_id,element_id,view_name,view_type,category,annotation_type,value,x,y,extra,target_element_ids
32,12362513,Elevation D,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0,0,WH_Arial_2.5mm_Transparent,10455077|10455568|12275248
33,12363484,Elevation D,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0,0,WH_Arial_2.5mm_Transparent,8738900|2446354
34,12364020,Elevation D,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0,0,WH_Arial_2.5mm_Transparent,2446354|8741266
35,12373684,Elevation A,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,5.00,0,0,WH_Arial_2.5mm_Transparent,8738894
36,12377404,Elevation D,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0,0,WH_Arial_2.5mm_Transparent,12345137|8737724|2446354|10455077|10455568
37,12378145,Elevation B,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,45.00,0,0,WH_Arial_2.5mm_Transparent,8741266|8737724
38,12378200,Elevation B,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,5.00,0,0,WH_Arial_2.5mm_Transparent,8737724|12295781
39,12379138,Elevation C,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,75.00,0,0,WH_Arial_2.5mm_Transparent,12279115|12275248
40,12380359,Elevation C,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0,0,WH_Arial_2.5mm_Transparent,12295781|2446354
41,12381084,Elevation A,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0,0,WH_Arial_2.5mm_Transparent,12364415
42,12383735,Elevation A,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0,0,WH_Arial_2.5mm_Transparent,12364417|10307661
43,12384019,Elevation A,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0,0,WH_Arial_2.5mm_Transparent,12275248|2446354|8738892
44,12385743,Elevation B,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0,0,WH_Arial_2.5mm_Transparent,8741286|12350871|12275248
45,12398352,Elevation A,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0,0,WH_Arial_2.5mm_Transparent,12279115|12275248|10455077
46,12400608,Elevation B,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,5400.00,0,0,WH_Arial_2.5mm_Transparent,12279115|12275248
47,12400639,Elevation B,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0,0,WH_Arial_2.5mm_Transparent,12393062|12279115
48,12404531,Elevation D,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0,0,WH_Arial_2.5mm_Transparent,12345137|8738892|12370995
49,12404639,Elevation D,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,1850.00,0,0,WH_Arial_2.5mm_Transparent,12345137|12275248
50,12404741,Elevation D,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0,0,WH_Arial_2.5mm_Transparent,12275248|8738894
51,12429549,Elevation B,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0,0,WH_Arial_2.5mm_Transparent,12275248|12279115
52,12455181,Elevation B,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0,0,WH_Arial_2.5mm_Transparent,12275248
53,12460276,Elevation B,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0,0,WH_Arial_2.5mm_Transparent,2446354|12350871
54,12484103,Elevation B,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0,0,WH_Arial_2.5mm_Transparent,2446354|12481245|12393062
55,12487679,Elevation A,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,2395.00,0,0,WH_Arial_2.5mm_Transparent,12364415|2446354
56,12495767,Elevation A,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0,0,WH_Arial_2.5mm_Transparent,8738898|8737589
57,12498257,Elevation B,Elevation,Dimensions,WH_Arial_2.5mm_Transparent,,0,0,WH_Arial_2.5mm_Transparent,
58,12310987,Elevation C,Elevation,TextNotes,text_note,75mm THK  ROOF SLAB ,0,-115.59990448548322,WH_Arial_2.0mm_Transparent,
59,12311008,Elevation C,Elevation,TextNotes,text_note,130mm THK  RC SLAB ,0,-114.84685026863507,WH_Arial_2.0mm_Transparent,
60,12336710,Elevation A,Elevation,TextNotes,text_note,205mm THK  RC SLAB ,23.097697937693876,0,WH_Arial_2.0mm_Transparent,
61,12336728,Elevation A,Elevation,TextNotes,text_note,160mm THK RC SLAB ,18.901820469734183,0,WH_Arial_2.0mm_Transparent,
62,12338234,Elevation B,Elevation,TextNotes,text_note,75mm THK ROOF SLAB ,32.04869568165453,0,WH_Arial_2.0mm_Transparent,
63,12338242,Elevation B,Elevation,TextNotes,text_note,130mm THK  RC SLAB ,31.31050670527492,0,WH_Arial_2.0mm_Transparent,
64,12338249,Elevation B,Elevation,TextNotes,text_note,205mm THK RC SLAB ,25.448318819951396,1.4210854715202004E-14,WH_Arial_2.0mm_Transparent,
65,12340815,Elevation D,Elevation,TextNotes,text_note,75mm THK  ROOF SLAB ,-100.67428040974124,-112.42487435216412,WH_Arial_2.0mm_Transparent,
66,12340816,Elevation A,Elevation,TextNotes,text_note,75mm THK ROOF SLAB ,31.262650728622408,-3.9492009237422945,WH_Arial_2.0mm_Transparent,
67,12374212,Elevation A,Elevation,TextNotes,text_note,130mm THK RC SLAB ,31.582037130430315,0,WH_Arial_2.0mm_Transparent,
68,12399442,Elevation B,Elevation,TextNotes,text_note,160mm THK  RC SLAB ,21.506027422560543,0,WH_Arial_2.0mm_Transparent,
69,12415343,Elevation D,Elevation,TextNotes,text_note,DOWN HANG WALL ,-100.67428040974124,-113.46385686594068,WH_Arial_2.0mm_Transparent,
70,12415899,Elevation D,Elevation,TextNotes,text_note,160mm THK. RC SLAB ,0,-112.3027267964526,WH_Arial_2.0mm_Transparent,
71,12415917,Elevation D,Elevation,TextNotes,text_note,130mm THK. RC SLAB ,0,-115.41952469671504,WH_Arial_2.0mm_Transparent,
72,12427136,Elevation A,Elevation,TextNotes,text_note,M&E OPENING ,17.62588095851874,0,WH_Arial_2.0mm_Transparent,
73,12444957,Elevation A,Elevation,TextNotes,text_note,50(W)x50(D) M&E GROOVE ,13.704876918920025,0,WH_Arial_2.0mm_Transparent,
74,12495587,Elevation A,Elevation,TextNotes,text_note,Ø40 uPVC WB WP CONCEALED ,18.901820469734183,0,WH_Arial_2.0mm_Transparent,
